SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,notes,BIT,MI,deltaRI,QualityFlag
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,143.63,NaN,2.9534,0.556312648,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.2,0.17187642,0.13315127,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,144.53,NaN,2.987,0.507286301,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.04,0.15210364,0.04878883,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,145.14,NaN,3.0098,0.46047248,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.12,0.15631876,0.04122026,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,146.64,NaN,3.0539,0.530675674,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.05,0.19096129,0.01344752,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,147.54,NaN,3.0777,0.493792911,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.3,0.16096729,0.14517163,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,148.2,NaN,3.0951,0.504697724,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.11,0.20540844,0.13985013,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,150.65,NaN,3.1521,0.503539492,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.09,0.17242893,0.0199653,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,151.16,NaN,3.1586,0.496326306,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.28,0.17370452,0.10763013,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,151.98,NaN,3.1691,0.517884303,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.31,0.19286734,0.25363749,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,153.34,NaN,3.1865,0.544807116,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.08,0.18530567,0.02925029,0
